,row,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET
18337,12265,2018-1-25,São Joaquim,-235.618,-466.389,34766,17,38,9,21,28,5,25,41,REABASTECER
18338,4120,2019-6-10,Sé,-23.55,-466.333,194282,86,25,24,17,43,25,40,41,NORMAL
18339,12335,2018-4-5,São Joaquim,-235.618,-466.389,33623,34,5,61,31,19,31,6,22,REABASTECER
18340,4154,2019-7-14,Sé,-23.55,-466.333,194315,86,20,34,39,39,36,32,35,NORMAL
18341,12368,2018-5-8,São Joaquim,-235.618,-466.389,33354,63,55,43,17,16,6,14,17,REABASTECER
18342,4238,2019-10-8,Sé,-23.55,-466.333,194916,33,5,49,43,9,26,26,21,NORMAL
18343,12431,2018-7-11,São Joaquim,-235.618,-466.389,36395,41,31,27,30,15,7,33,7,NORMAL
18344,12518,2018-10-8,São Joaquim,-235.618,-466.389,34584,17,34,19,16,6,33,33,38,REABASTECER
18345,4416,2018-4-6,Brás,-235.451,-466.162,73529,75,52,65,34,14,4,38,41,REABASTECER
18346,12644,2019-2-14,São Joaquim,-235.618,-466.389,34280,63,22,8,25,41,26,8,18,REABASTECER
18347,4466,2018-5-26,Brás,-235.451,-466.162,70597,46,61,56,2,10,26,5,12,NORMAL
18348,13379,2019-2-29,São Judas,-236.255,-466.411,14552,24,6,12,26,43,10,31,2,REABASTECER
18349,13425,2019-4-15,São Judas,-236.255,-466.411,14482,5,48,6,42,14,11,11,38,REABASTECER
18350,12734,2019-5-14,São Joaquim,-235.618,-466.389,34309,53,9,17,24,18,21,23,16,NORMAL
18351,13441,2019-5-1,São Judas,-236.255,-466.411,16464,39,18,40,38,32,13,35,20,NORMAL
18352,13490,2019-6-20,São Judas,-236.255,-466.411,14119,52,35,55,10,35,36,24,23,NORMAL
18353,13507,2019-7-7,São Judas,-236.255,-466.411,16561,53,10,65,42,4,14,43,41,NORMAL
18354,4623,2018-11-3,Brás,-235.451,-466.162,70882,48,36,65,7,43,7,20,18,NORMAL
18355,4629,2018-11-9,Brás,-235.451,-466.162,72405,79,65,23,32,19,33,38,38,NORMAL
18356,4644,2018-11-24,Brás,-235.451,-466.162,72604,17,30,56,11,30,31,19,24,NORMAL
18357,13594,2019-10-4,São Judas,-236.255,-466.411,15956,63,7,55,29,40,41,36,38,REABASTECER
18358,13598,2019-10-8,São Judas,-236.255,-466.411,16619,24,45,24,23,23,27,19,20,NORMAL
18359,13609,2019-10-19,São Judas,-236.255,-466.411,17224,4,47,5,27,16,10,19,18,NORMAL
18360,12954,2019-12-24,São Joaquim,-235.618,-466.389,35231,86,16,65,7,7,31,8,11,NORMAL
18361,4783,2019-4-13,Brás,-235.451,-466.162,71155,13,28,9,17,15,9,10,8,NORMAL
18362,13732,2018-2-22,Vila Mariana,-235.895,-466.346,24013,25,20,40,10,23,18,19,43,NORMAL
18363,13020,2018-2-30,São Judas,-236.255,-466.411,14066,22,60,5,9,17,36,7,39,REABASTECER
18364,13060,2018-4-10,São Judas,-236.255,-466.411,14445,86,14,55,35,28,32,3,11,REABASTECER
18365,13778,2018-4-8,Vila Mariana,-235.895,-466.346,22420,14,60,50,14,9,26,20,40,NORMAL
18366,4904,2019-8-14,Brás,-235.451,-466.162,73527,32,61,39,29,37,15,24,7,NORMAL
18367,13086,2018-5-6,São Judas,-236.255,-466.411,13593,13,49,5,8,17,6,32,31,NORMAL
18368,13822,2018-5-22,Vila Mariana,-235.895,-466.346,21400,24,37,5,42,18,19,14,21,REABASTECER
18369,13125,2018-6-15,São Judas,-236.255,-466.411,13684,69,51,60,43,32,25,20,43,NORMAL
18370,13843,2018-6-13,Vila Mariana,-235.895,-466.346,21296,86,35,65,28,24,41,13,16,NORMAL
18371,13154,2018-7-14,São Judas,-236.255,-466.411,16330,49,8,52,43,43,14,43,15,NORMAL
18372,13164,2018-7-24,São Judas,-236.255,-466.411,15161,33,65,48,6,8,31,43,22,REABASTECER
18373,13189,2018-8-19,São Judas,-236.255,-466.411,15275,19,62,65,20,32,40,29,11,NORMAL
18374,5011,2019-12-1,Brás,-235.451,-466.162,70767,5,45,19,41,43,38,37,43,REABASTECER
18375,13964,2018-10-14,Vila Mariana,-235.895,-466.346,21064,86,35,33,29,43,41,43,18,NORMAL
18376,14039,2018-12-29,Vila Mariana,-235.895,-466.346,24268,72,38,34,17,43,30,34,24,NORMAL
18377,5141,2018-4-11,Barra Funda,-235.542,-466.707,147722,40,6,27,15,14,22,11,12,NORMAL
18378,5159,2018-4-29,Barra Funda,-235.542,-466.707,147432,32,25,34,32,40,42,30,36,NORMAL
18379,13408,2019-3-28,São Judas,-236.255,-466.411,14984,86,13,65,18,6,16,37,23,NORMAL
18380,14166,2019-5-6,Vila Mariana,-235.895,-466.346,24640,44,53,7,5,2,43,43,37,NORMAL
18381,13459,2019-5-19,São Judas,-236.255,-466.411,16219,22,22,65,20,43,38,13,35,NORMAL
18382,13479,2019-6-9,São Judas,-236.255,-466.411,14696,64,42,65,3,43,20,20,35,NORMAL
18383,14288,2019-9-8,Vila Mariana,-235.895,-466.346,23598,61,17,14,42,27,37,28,43,NORMAL
18384,13703,2018-1-23,Vila Mariana,-235.895,-466.346,21701,48,59,43,20,3,22,43,32,REABASTECER
18385,13712,2018-2-2,Vila Mariana,-235.895,-466.346,21203,47,18,45,40,12,38,14,43,NORMAL
18386,13720,2018-2-10,Vila Mariana,-235.895,-466.346,22261,54,41,61,13,24,21,23,7,NORMAL
18387,13723,2018-2-13,Vila Mariana,-235.895,-466.346,23729,24,18,39,43,17,12,8,41,NORMAL
18388,14462,2018-3-2,Brooklin,-236.263,-466.878,26880,10,65,26,12,20,25,36,3,REABASTECER
18389,13772,2018-4-2,Vila Mariana,-235.895,-466.346,21590,79,34,25,23,38,43,41,20,NORMAL
18390,5590,2019-7-10,Barra Funda,-235.542,-466.707,148977,18,41,65,33,8,41,17,3,NORMAL
18391,14544,2018-5-24,Brooklin,-236.263,-466.878,29048,6,42,14,27,31,43,28,36,REABASTECER
18392,13911,2018-8-21,Vila Mariana,-235.895,-466.346,24036,41,25,43,43,43,32,43,9,NORMAL
18393,14682,2018-10-12,Brooklin,-236.263,-466.878,29141,45,18,29,23,4,18,30,43,NORMAL
18394,14692,2018-10-22,Brooklin,-236.263,-466.878,28339,34,24,27,28,4,27,27,38,REABASTECER
18395,14762,2019-1-2,Brooklin,-236.263,-466.878,26973,48,53,53,41,27,8,43,6,REABASTECER
18396,14770,2019-1-10,Brooklin,-236.263,-466.878,28561,54,12,55,14,32,32,12,15,NORMAL
18397,14114,2019-3-14,Vila Mariana,-235.895,-466.346,24286,38,47,53,22,37,32,34,26,NORMAL
18398,14896,2019-5-16,Brooklin,-236.263,-466.878,26918,28,32,14,33,39,34,10,20,NORMAL
18399,15074,2019-11-14,Brooklin,-236.263,-466.878,29237,86,29,5,39,33,33,30,24,REABASTECER
18400,15095,2019-12-5,Brooklin,-236.263,-466.878,26222,58,40,49,30,26,27,24,32,NORMAL
18401,14387,2019-12-17,Vila Mariana,-235.895,-466.346,22493,31,17,9,39,35,34,41,43,NORMAL
18402,6177,2019-2-27,Tatuapé,-235.402,-465.765,70057,86,19,32,37,18,30,35,31,NORMAL
18403,6204,2019-3-24,Tatuapé,-235.402,-465.765,69455,73,8,49,35,35,35,22,13,REABASTECER
18404,15171,2018-2-21,Campo Belo,-236.188,-466.823,24106,16,51,15,16,28,31,6,22,NORMAL
18405,14491,2018-4-1,Brooklin,-236.263,-466.878,26344,86,23,7,43,40,30,9,31,REABASTECER
18406,15247,2018-5-7,Campo Belo,-236.188,-466.823,23733,49,14,40,40,28,27,40,22,NORMAL
18407,15286,2018-6-16,Campo Belo,-236.188,-466.823,26504,21,30,34,17,34,33,22,36,NORMAL
18408,14596,2018-7-16,Brooklin,-236.263,-466.878,26985,22,27,53,26,9,24,23,43,NORMAL
18409,15370,2018-9-10,Campo Belo,-236.188,-466.823,25242,48,16,44,39,14,12,16,7,NORMAL
18410,14712,2018-11-12,Brooklin,-236.263,-466.878,27041,21,25,65,15,9,21,30,28,NORMAL
18411,14780,2019-1-20,Brooklin,-236.263,-466.878,29180,47,9,59,21,37,36,13,15,NORMAL
18412,6552,2018-3-12,República,-235.436,-466.434,110125,86,60,55,31,9,33,20,14,NORMAL
18413,14816,2019-2-26,Brooklin,-236.263,-466.878,26265,30,58,10,43,15,5,31,4,NORMAL
18414,6578,2018-4-8,República,-235.436,-466.434,108848,16,32,8,6,31,43,41,43,NORMAL
18415,15602,2019-5-2,Campo Belo,-236.188,-466.823,23629,58,15,65,43,13,27,33,34,NORMAL
18416,14873,2019-4-23,Brooklin,-236.263,-466.878,26966,76,48,38,10,12,19,2,32,NORMAL
18417,14894,2019-5-14,Brooklin,-236.263,-466.878,28411,48,47,29,35,6,35,18,28,REABASTECER
18418,15657,2019-6-27,Campo Belo,-236.188,-466.823,25209,54,24,65,43,11,26,35,38,NORMAL
18419,15092,2019-12-2,Brooklin,-236.263,-466.878,26384,86,56,9,43,40,34,34,43,REABASTECER
18420,15122,2018-1-2,Campo Belo,-236.188,-466.823,23367,78,59,61,38,38,39,39,39,NORMAL
18421,6874,2019-2-4,República,-235.436,-466.434,109084,41,52,65,29,8,10,4,7,REABASTECER
18422,6889,2019-2-19,República,-235.436,-466.434,108044,76,10,25,20,32,43,30,36,NORMAL
18423,15897,2018-2-27,Eucaliptos,-23.61,-466.686,23202,62,48,21,30,30,38,26,27,NORMAL
18424,15902,2018-3-2,Eucaliptos,-23.61,-466.686,22572,9,16,59,7,13,21,2,9,REABASTECER
18425,15907,2018-3-7,Eucaliptos,-23.61,-466.686,25469,50,45,21,37,31,3,27,34,NORMAL
18426,15204,2018-3-24,Campo Belo,-236.188,-466.823,25441,39,27,35,13,23,19,40,20,NORMAL
18427,6981,2019-5-21,República,-235.436,-466.434,107768,35,3,30,28,7,16,32,21,REABASTECER
18428,6990,2019-5-30,República,-235.436,-466.434,110831,33,22,39,13,14,18,43,25,NORMAL
18429,16017,2018-6-27,Eucaliptos,-23.61,-466.686,25490,86,27,61,39,8,14,20,5,NORMAL
18430,16075,2018-8-25,Eucaliptos,-23.61,-466.686,24497,9,17,37,34,25,42,5,3,NORMAL
18431,16079,2018-8-29,Eucaliptos,-23.61,-466.686,24433,61,63,8,23,10,25,36,33,NORMAL
18432,16176,2018-12-6,Eucaliptos,-23.61,-466.686,22898,49,24,65,2,26,33,43,11,REABASTECER
18433,15473,2018-12-23,Campo Belo,-236.188,-466.823,24792,18,8,31,9,8,37,26,19,REABASTECER
18434,7238,2018-2-8,Higienópolis-Mackenzie,-235.488,-466.519,93174,61,43,65,14,25,38,19,11,NORMAL
18435,16237,2019-2-7,Eucaliptos,-23.61,-466.686,22547,47,35,35,18,39,32,23,29,NORMAL
18436,16245,2019-2-15,Eucaliptos,-23.61,-466.686,22938,47,54,52,36,4,42,32,3,REABASTECER
18437,7309,2018-4-19,Higienópolis-Mackenzie,-235.488,-466.519,90296,44,53,58,30,40,26,24,29,NORMAL
18438,7328,2018-5-8,Higienópolis-Mackenzie,-235.488,-466.519,93187,19,60,53,8,5,5,24,32,NORMAL
18439,7355,2018-6-5,Higienópolis-Mackenzie,-235.488,-466.519,90713,11,23,44,16,20,30,4,11,REABASTECER
18440,7447,2018-9-7,Higienópolis-Mackenzie,-235.488,-466.519,92234,55,42,15,40,38,43,43,28,NORMAL
18441,16464,2019-9-24,Eucaliptos,-23.61,-466.686,22644,75,24,45,43,11,24,7,43,NORMAL
18442,15720,2019-8-30,Campo Belo,-236.188,-466.823,24789,58,30,31,17,25,27,37,7,NORMAL
18443,16509,2019-11-9,Eucaliptos,-23.61,-466.686,23070,4,16,15,41,14,1,23,25,REABASTECER
18444,16527,2019-11-27,Eucaliptos,-23.61,-466.686,25391,4,28,13,24,18,33,32,31,REABASTECER
18445,16664,2018-4-14,Moema,-235.489,-466.388,20511,29,46,44,43,15,18,11,5,NORMAL
18446,16667,2018-4-17,Moema,-235.489,-466.388,20394,5,33,24,27,43,10,43,37,NORMAL
18447,7680,2019-4-30,Higienópolis-Mackenzie,-235.488,-466.519,90327,2,47,55,26,14,41,4,43,NORMAL
18448,15978,2018-5-18,Eucaliptos,-23.61,-466.686,21619,54,13,59,32,43,9,12,43,NORMAL
18449,16743,2018-7-3,Moema,-235.489,-466.388,19653,28,32,14,39,36,38,22,35,NORMAL
18450,7720,2019-6-10,Higienópolis-Mackenzie,-235.488,-466.519,91782,57,65,34,43,15,17,22,8,NORMAL
18451,16751,2018-7-11,Moema,-235.489,-466.388,20739,38,57,40,15,38,26,28,12,NORMAL
18452,16096,2018-9-16,Eucaliptos,-23.61,-466.686,24235,60,21,18,20,26,11,10,43,NORMAL
18453,7841,2019-10-11,Higienópolis-Mackenzie,-235.488,-466.519,93206,77,65,21,26,13,16,39,23,NORMAL
18454,16121,2018-10-11,Eucaliptos,-23.61,-466.686,25361,58,4,30,27,6,16,27,32,REABASTECER
18455,16887,2018-11-27,Moema,-235.489,-466.388,19880,51,24,41,21,13,39,10,28,NORMAL
18456,7910,2019-12-20,Higienópolis-Mackenzie,-235.488,-466.519,91960,13,5,65,14,38,20,17,33,REABASTECER
18457,8013,2018-4-3,Faria Lima,-235.675,-466.929,52098,40,14,20,23,17,30,24,23,NORMAL
18458,8048,2018-5-8,Faria Lima,-235.675,-466.929,53509,62,54,33,9,10,10,43,3,REABASTECER
18459,16347,2019-5-27,Eucaliptos,-23.61,-466.686,21886,5,45,65,12,31,11,10,3,REABASTECER
18460,8084,2018-6-14,Faria Lima,-235.675,-466.929,52811,67,46,28,43,11,17,31,37,NORMAL
18461,16399,2019-7-19,Eucaliptos,-23.61,-466.686,23871,14,20,25,8,41,32,8,13,NORMAL
18462,16422,2019-8-12,Eucaliptos,-23.61,-466.686,24062,57,19,56,23,43,6,9,15,REABASTECER
18463,187,2018-7-7,Paraíso,-2.357.677,-4.663.933,71892,68,32,8,11,21,43,38,11,NORMAL
18464,16458,2019-9-18,Eucaliptos,-23.61,-466.686,21778,58,54,18,23,36,39,37,29,NORMAL
18465,16475,2019-10-5,Eucaliptos,-23.61,-466.686,24163,63,14,42,18,12,22,10,36,NORMAL
18466,244,2018-9-4,Paraíso,-2.357.677,-4.663.933,71552,30,26,14,13,41,31,22,9,NORMAL
18467,250,2018-9-10,Paraíso,-2.357.677,-4.663.933,73677,55,55,49,38,15,27,40,33,NORMAL
18468,8265,2018-12-15,Faria Lima,-235.675,-466.929,54584,55,45,26,31,8,39,21,43,NORMAL
18469,289,2018-10-19,Paraíso,-2.357.677,-4.663.933,71078,86,32,46,7,28,8,10,43,NORMAL
18470,333,2018-12-3,Paraíso,-2.357.677,-4.663.933,70655,86,65,57,23,19,43,5,27,NORMAL
18471,16600,2018-2-10,Moema,-235.489,-466.388,19186,52,31,51,15,7,41,11,21,NORMAL
18472,346,2018-12-16,Paraíso,-2.357.677,-4.663.933,70311,54,55,34,35,16,40,43,19,NORMAL
18473,16624,2018-3-4,Moema,-235.489,-466.388,18868,76,21,65,35,6,43,38,43,NORMAL
18474,8383,2019-4-13,Faria Lima,-235.675,-466.929,51979,47,55,33,41,43,34,32,17,NORMAL
18475,443,2019-3-23,Paraíso,-2.357.677,-4.663.933,71298,73,28,37,29,38,16,7,27,NORMAL
18476,16752,2018-7-12,Moema,-235.489,-466.388,18795,29,54,36,13,32,24,23,7,NORMAL
18477,519,2019-6-9,Paraíso,-2.357.677,-4.663.933,71500,33,65,43,10,35,6,25,10,REABASTECER
18478,16824,2018-9-24,Moema,-235.489,-466.388,17012,86,34,13,7,43,11,5,11,NORMAL
18479,583,2019-8-13,Paraíso,-2.357.677,-4.663.933,73193,86,15,52,24,40,26,23,43,NORMAL
18480,695,2019-12-5,Paraíso,-2.357.677,-4.663.933,71243,16,65,52,23,37,24,43,19,NORMAL
18481,16953,2019-10-27,Hospital São Paulo,-235.984,-466.455,23893,35,8,24,4,22,18,29,17,REABASTECER
18482,8700,2018-2-30,Pinheiros,-235.664,-46.703,79795,8,31,50,30,21,37,7,39,REABASTECER
18483,8714,2018-3-14,Pinheiros,-235.664,-46.703,79205,45,8,21,30,12,43,40,21,NORMAL
18484,70,2018-3-10,Paraíso,-2.357.677,-4.663.933,71412,9,52,31,39,16,28,18,36,REABASTECER
18485,8828,2018-7-8,Pinheiros,-235.664,-46.703,76651,75,29,38,21,22,18,20,3,NORMAL
18486,113,2018-4-23,Paraíso,-2.357.677,-4.663.933,71641,19,49,7,43,5,29,20,23,NORMAL
18487,968,2018-9-8,Brigadeiro,-235.683,-466.482,47773,14,9,23,25,26,30,31,28,NORMAL
18488,233,2018-8-23,Paraíso,-2.357.677,-4.663.933,71504,56,25,29,39,43,15,24,5,REABASTECER
18489,261,2018-9-21,Paraíso,-2.357.677,-4.663.933,70384,32,57,31,14,16,36,43,26,NORMAL
18490,8993,2018-12-23,Pinheiros,-235.664,-46.703,79261,78,65,29,9,21,31,5,12,REABASTECER
18491,9012,2019-1-12,Pinheiros,-235.664,-46.703,79848,48,9,34,43,37,31,16,20,NORMAL
18492,298,2018-10-28,Paraíso,-2.357.677,-4.663.933,71932,86,43,49,15,28,32,17,43,NORMAL
18493,325,2018-11-25,Paraíso,-2.357.677,-4.663.933,73576,79,59,52,4,11,21,40,15,REABASTECER
18494,9072,2019-3-12,Pinheiros,-235.664,-46.703,79432,78,53,21,40,38,9,41,41,NORMAL
18495,9092,2019-4-2,Pinheiros,-235.664,-46.703,77405,76,12,65,22,37,21,43,14,NORMAL
18496,1136,2019-2-26,Brigadeiro,-235.683,-466.482,47005,27,16,26,19,11,39,34,31,NORMAL
18497,1142,2019-3-2,Brigadeiro,-235.683,-466.482,46153,56,51,44,37,28,15,12,4,NORMAL
18498,9159,2019-6-9,Pinheiros,-235.664,-46.703,77460,86,29,50,43,6,37,34,34,REABASTECER
18499,1261,2019-7-1,Brigadeiro,-235.683,-466.482,47074,28,47,0,33,6,34,24,38,REABASTECER
18500,9289,2019-10-19,Pinheiros,-235.664,-46.703,76976,63,16,6,31,20,32,39,8,NORMAL
18501,583,2019-8-13,Paraíso,-2.357.677,-4.663.933,73193,86,15,52,24,40,26,23,43,NORMAL
18502,600,2019-8-30,Paraíso,-2.357.677,-4.663.933,72148,17,35,6,21,17,24,41,21,NORMAL
18503,9370,2018-1-10,Butantã,-235.844,-467.252,64046,75,7,65,19,4,26,5,8,REABASTECER
18504,9393,2018-2-3,Butantã,-235.844,-467.252,67818,20,59,34,33,34,19,12,43,NORMAL
18505,696,2019-12-6,Paraíso,-2.357.677,-4.663.933,72201,8,60,47,18,34,21,38,17,NORMAL
18506,9455,2018-4-5,Butantã,-235.844,-467.252,67737,38,6,65,34,23,25,13,43,REABASTECER
18507,792,2018-3-12,Brigadeiro,-235.683,-466.482,49295,86,32,26,17,20,15,10,34,NORMAL
18508,829,2018-4-19,Brigadeiro,-235.683,-466.482,47735,74,8,65,20,21,41,38,43,REABASTECER
18509,9636,2018-10-6,Butantã,-235.844,-467.252,66875,33,60,65,6,22,30,14,22,REABASTECER
18510,9686,2018-11-26,Butantã,-235.844,-467.252,65422,66,50,32,43,39,36,35,15,NORMAL
18511,9728,2019-1-8,Butantã,-235.844,-467.252,67993,86,27,11,30,39,33,38,43,NORMAL
18512,1052,2018-12-2,Brigadeiro,-235.683,-466.482,48319,64,54,33,18,34,6,27,13,REABASTECER
18513,9831,2019-4-21,Butantã,-235.844,-467.252,67179,57,65,30,18,43,43,31,17,NORMAL
18514,1898,2019-4-8,Trianon-Masp,-235.634,-466.544,43770,12,7,58,27,9,35,38,14,REABASTECER
18515,1136,2019-2-26,Brigadeiro,-235.683,-466.482,47005,27,16,26,19,11,39,34,31,NORMAL
18516,9971,2019-9-11,Butantã,-235.844,-467.252,65447,79,7,12,40,26,38,27,6,NORMAL
18517,2050,2019-9-10,Trianon-Masp,-235.634,-466.544,45264,5,65,27,22,31,28,21,31,REABASTECER
18518,10007,2019-10-17,Butantã,-235.844,-467.252,67864,78,45,39,34,40,2,12,39,NORMAL
18519,10020,2019-10-30,Butantã,-235.844,-467.252,66893,38,50,13,36,29,43,43,28,NORMAL
18520,1349,2019-9-29,Brigadeiro,-235.683,-466.482,49027,32,65,65,10,35,28,17,35,NORMAL
18521,10114,2018-2-4,Fradique Coutinho,-235.661,-466.841,34453,24,44,31,26,43,10,31,4,NORMAL
18522,1392,2019-11-12,Brigadeiro,-235.683,-466.482,49902,39,65,5,18,7,31,22,24,REABASTECER
18523,10137,2018-2-27,Fradique Coutinho,-235.661,-466.841,35960,53,40,65,25,27,14,33,10,NORMAL
18524,10191,2018-4-21,Fradique Coutinho,-235.661,-466.841,33954,34,21,21,32,24,11,31,31,NORMAL
18525,2246,2018-3-26,Consolação,-235.581,-466.606,113141,23,58,16,3,7,38,22,23,NORMAL
18526,10246,2018-6-16,Fradique Coutinho,-235.661,-466.841,35418,14,42,19,24,15,15,43,14,NORMAL
18527,1574,2018-5-14,Trianon-Masp,-235.634,-466.544,42642,73,19,54,30,32,3,30,43,REABASTECER
18528,10322,2018-9-2,Fradique Coutinho,-235.661,-466.841,35041,78,65,41,11,6,23,28,9,REABASTECER
18529,2377,2018-8-7,Consolação,-235.581,-466.606,113200,14,13,65,17,11,31,21,27,NORMAL
18530,1726,2018-10-16,Trianon-Masp,-235.634,-466.544,42216,59,43,38,9,25,43,43,31,NORMAL
18531,1746,2018-11-6,Trianon-Masp,-235.634,-466.544,43813,25,58,45,33,16,26,11,27,NORMAL
18532,1771,2018-12-1,Trianon-Masp,-235.634,-466.544,44399,55,53,65,6,4,2,8,10,REABASTECER
18533,10566,2019-5-6,Fradique Coutinho,-235.661,-466.841,34762,68,7,65,9,32,10,28,37,NORMAL
18534,10638,2019-7-18,Fradique Coutinho,-235.661,-466.841,36006,56,41,41,6,43,39,7,23,REABASTECER
18535,2717,2019-7-17,Consolação,-235.581,-466.606,114673,73,65,14,33,21,23,40,40,NORMAL
18536,1929,2019-5-9,Trianon-Masp,-235.634,-466.544,43116,63,46,22,15,6,16,40,6,REABASTECER
18537,2759,2019-8-29,Consolação,-235.581,-466.606,111833,15,63,60,13,14,37,31,40,NORMAL
18538,1991,2019-7-11,Trianon-Masp,-235.634,-466.544,44830,76,21,46,35,13,36,12,20,NORMAL
18539,2101,2019-11-1,Trianon-Masp,-235.634,-466.544,42195,36,9,65,15,4,7,25,19,REABASTECER
18540,10884,2018-3-24,Luz,-235.365,-466.332,126680,31,4,16,12,26,30,9,17,REABASTECER
18541,2958,2018-3-18,Tamanduateí,-235.929,-465.897,50331,43,65,65,21,29,24,14,33,NORMAL
18542,2171,2018-1-11,Consolação,-235.581,-466.606,114169,79,59,58,13,43,17,43,5,REABASTECER
18543,10922,2018-5-2,Luz,-235.365,-466.332,126401,73,41,11,25,43,3,18,31,REABASTECER
18544,10984,2018-7-4,Luz,-235.365,-466.332,127001,74,12,31,41,17,10,3,30,NORMAL
18545,2303,2018-5-23,Consolação,-235.581,-466.606,111881,51,28,65,39,32,39,18,5,REABASTECER
18546,2352,2018-7-12,Consolação,-235.581,-466.606,112354,86,28,28,27,9,18,40,39,NORMAL
18547,3157,2018-10-7,Tamanduateí,-235.929,-465.897,53360,76,29,41,29,30,41,36,21,NORMAL
18548,11094,2018-10-24,Luz,-235.365,-466.332,126171,24,41,20,3,16,37,3,43,REABASTECER
18549,2423,2018-9-23,Consolação,-235.581,-466.606,114990,14,60,61,3,43,22,13,43,NORMAL
18550,2436,2018-10-6,Consolação,-235.581,-466.606,113842,62,57,36,43,35,22,6,40,REABASTECER
18551,11176,2019-1-16,Luz,-235.365,-466.332,124034,86,14,24,42,37,22,23,33,NORMAL
18552,11251,2019-4-1,Luz,-235.365,-466.332,126992,45,58,35,43,4,10,43,30,REABASTECER
18553,11332,2019-6-22,Luz,-235.365,-466.332,125017,49,52,24,16,27,41,10,43,NORMAL
18554,11339,2019-6-29,Luz,-235.365,-466.332,124226,69,7,46,40,43,15,27,11,REABASTECER
18555,3432,2019-7-12,Tamanduateí,-235.929,-465.897,49984,47,29,48,19,13,10,37,29,NORMAL
18556,3436,2019-7-16,Tamanduateí,-235.929,-465.897,50260,7,65,16,9,37,38,22,10,NORMAL
18557,2667,2019-5-27,Consolação,-235.581,-466.606,113458,67,9,17,26,9,22,33,28,REABASTECER
18558,3573,2019-12-3,Tamanduateí,-235.929,-465.897,52429,48,32,46,40,24,34,14,6,REABASTECER
18559,2835,2019-11-15,Consolação,-235.581,-466.606,111627,21,44,55,43,43,8,22,16,NORMAL
18560,3661,2018-3-1,Sé,-23.55,-466.333,192925,86,28,35,26,35,41,31,20,NORMAL
18561,3704,2018-4-14,Sé,-23.55,-466.333,194850,25,38,19,24,30,32,24,16,NORMAL
18562,3757,2018-6-7,Sé,-23.55,-466.333,193423,38,65,52,35,35,26,40,30,NORMAL
18563,11686,2018-6-16,Ana Rosa,-235.813,-466.383,65920,26,20,52,12,30,43,14,32,NORMAL
18564,3804,2018-7-24,Sé,-23.55,-466.333,194983,13,51,31,16,23,10,39,15,NORMAL
18565,3020,2018-5-20,Tamanduateí,-235.929,-465.897,52665,74,42,52,28,38,6,20,43,NORMAL
18566,3035,2018-6-5,Tamanduateí,-235.929,-465.897,52664,25,26,65,24,24,11,3,35,REABASTECER
18567,11748,2018-8-18,Ana Rosa,-235.813,-466.383,66529,37,50,25,24,40,27,17,7,NORMAL
18568,3077,2018-7-17,Tamanduateí,-235.929,-465.897,51958,25,37,29,34,20,35,25,32,NORMAL
18569,3106,2018-8-16,Tamanduateí,-235.929,-465.897,53071,60,42,16,22,22,33,33,43,NORMAL
18570,11821,2018-11-1,Ana Rosa,-235.813,-466.383,63731,48,24,12,43,33,23,38,10,NORMAL
18571,11958,2019-3-18,Ana Rosa,-235.813,-466.383,66696,17,3,18,24,25,43,25,27,REABASTECER
18572,4102,2019-5-22,Sé,-23.55,-466.333,192465,86,65,31,31,39,33,26,30,NORMAL
18573,4151,2019-7-11,Sé,-23.55,-466.333,194898,32,34,60,43,9,43,43,5,REABASTECER
18574,4165,2019-7-25,Sé,-23.55,-466.333,193309,78,27,25,43,40,43,23,36,NORMAL
18575,3377,2019-5-17,Tamanduateí,-235.929,-465.897,50090,62,21,50,9,14,14,8,23,NORMAL
18576,4187,2019-8-17,Sé,-23.55,-466.333,191572,36,24,8,6,31,13,14,27,NORMAL
18577,4256,2019-10-26,Sé,-23.55,-466.333,194676,36,19,48,28,26,14,35,41,NORMAL
18578,12266,2018-1-26,São Joaquim,-235.618,-466.389,36046,7,29,65,20,22,43,23,36,REABASTECER
18579,4392,2018-3-12,Brás,-235.451,-466.162,71279,60,61,32,32,18,31,11,3,NORMAL
18580,3618,2018-1-18,Sé,-23.55,-466.333,191411,86,32,12,27,18,31,23,21,NORMAL
18581,12339,2018-4-9,São Joaquim,-235.618,-466.389,34882,86,46,32,15,43,18,30,4,NORMAL
18582,4438,2018-4-28,Brás,-235.451,-466.162,73115,45,33,38,7,5,25,38,36,NORMAL
18583,3669,2018-3-9,Sé,-23.55,-466.333,192213,86,42,55,5,43,13,37,33,NORMAL
18584,3743,2018-5-23,Sé,-23.55,-466.333,194315,86,12,19,32,6,26,1,41,NORMAL
18585,12474,2018-8-24,São Joaquim,-235.618,-466.389,35427,41,42,51,25,29,30,43,37,NORMAL
18586,4579,2018-9-19,Brás,-235.451,-466.162,73174,59,29,33,20,10,23,30,43,NORMAL
18587,12496,2018-9-16,São Joaquim,-235.618,-466.389,33904,75,34,34,28,15,26,39,34,NORMAL
18588,3797,2018-7-17,Sé,-23.55,-466.333,191329,86,30,12,37,7,40,21,6,NORMAL
